plot	nurse	target	tempo	altura_imp	altura_rii	folhas_imp	folhas_rii
48	marmeleiro	aroeira	4	0.235294118	0.054054054	-0.25	-0.066666667
48	marmeleiro	aroeira	6	0.35	0.093333333	0.166666667	0.142857143
48	marmeleiro	aroeira	7	0.333333333	0.078947368	0.25	0.5
48	marmeleiro	aroeira	8	0.277777778	0.066666667	0	0
48	marmeleiro	aroeira	9	0.136363636	0.04	0	0
48	marmeleiro	cating	1	0	0	-0.181818182	-0.25
48	marmeleiro	cating	2	0.021276596	0.020408163	-0.071428571	-0.142857143
48	marmeleiro	cating	3	-0.081632653	-0.08	-0.1	-0.142857143
48	marmeleiro	cating	4	-0.063829787	-0.058823529	-0.2	-0.5
48	marmeleiro	cating	6	-0.14893617	-0.142857143	0	0
48	marmeleiro	cating	7	-0.022222222	-0.020408163	0	0
48	marmeleiro	cating	8	0	0	0	0
48	marmeleiro	cating	9	0	0	0	0
51	marmeleiro	angico	1	0.16	0.121212121	-0.090909091	-0.142857143
51	marmeleiro	angico	2	0.214285714	0.1875	0	0
51	marmeleiro	angico	3	0.048780488	0.029411765	0	0
51	marmeleiro	angico	4	0.073170732	0.043478261	0	0
51	marmeleiro	angico	6	0.139534884	0.088235294	0	0
51	marmeleiro	angico	7	0.11627907	0.074626866	0	0
51	marmeleiro	angico	8	0.113636364	0.074626866	0	0
51	marmeleiro	angico	9	0.069767442	0.046153846	0	0
51	marmeleiro	aroeira	1	0.371428571	0.206349206	0	0
51	marmeleiro	aroeira	2	0.447058824	1	0.289473684	1
51	marmeleiro	aroeira	3	0.435294118	1	0.192307692	1
51	marmeleiro	aroeira	4	0.428571429	1	0.214285714	1
51	marmeleiro	aroeira	6	0.426829268	1	0.2	1
51	marmeleiro	aroeira	7	0.44047619	1	0.222222222	1
51	marmeleiro	aroeira	8	0.428571429	1	0.1	1
51	marmeleiro	aroeira	9	0.395604396	1	0.2	1
51	marmeleiro	cating	1	0.16	0.121212121	-0.090909091	-0.142857143
51	marmeleiro	cating	2	0.214285714	0.1875	0	0
51	marmeleiro	cating	3	0.048780488	0.029411765	0	0
51	marmeleiro	cating	4	0.073170732	0.043478261	0	0
51	marmeleiro	cating	6	0.139534884	0.088235294	0	0
51	marmeleiro	cating	7	0.11627907	0.074626866	0	0
51	marmeleiro	cating	8	0.113636364	0.074626866	0	0
51	marmeleiro	cating	9	0.069767442	0.046153846	0	0
61	marmeleiro	angico	1	0.210526316	0.1875	0.1	0.090909091
61	marmeleiro	angico	2	0.216666667	0.220338983	0.076923077	0.090909091
61	marmeleiro	angico	3	0.12962963	0.122807018	0	0
61	marmeleiro	angico	4	0.132075472	0.122807018	0.230769231	0.6
61	marmeleiro	angico	6	0.228070175	0.213114754	0.166666667	0.333333333
61	marmeleiro	angico	7	0.196428571	0.186440678	0	0
61	marmeleiro	angico	8	0.206896552	0.2	0	0
61	marmeleiro	angico	9	0.189655172	0.186440678	0	0
61	marmeleiro	aroeira	1	0.272727273	0.088235294	0.235294118	0.2
61	marmeleiro	aroeira	2	0.344827586	0.151515152	0.136363636	0.157894737
61	marmeleiro	aroeira	3	0.35483871	0.164179104	0.023809524	0.333333333
61	marmeleiro	aroeira	4	0.344827586	0.147058824	0.1	0.2
61	marmeleiro	aroeira	6	0.366666667	0.164179104	0.222222222	0.5
61	marmeleiro	aroeira	7	0.366666667	0.164179104	0.25	0.5
61	marmeleiro	aroeira	8	0.333333333	0.151515152	0	0
61	marmeleiro	aroeira	9	0.27027027	0.151515152	0	0
61	marmeleiro	cating	1	0.210526316	0.1875	0.1	0.090909091
61	marmeleiro	cating	2	0.216666667	0.220338983	0.076923077	0.090909091
61	marmeleiro	cating	3	0.12962963	0.122807018	0	0
61	marmeleiro	cating	4	0.132075472	0.122807018	0.230769231	0.6
61	marmeleiro	cating	6	0.228070175	0.213114754	0.166666667	0.333333333
61	marmeleiro	cating	7	0.196428571	0.186440678	0	0
61	marmeleiro	cating	8	0.206896552	0.2	0	0
61	marmeleiro	cating	9	0.189655172	0.186440678	0	0
72	marmeleiro	angico	1	-0.545454545	-0.307692308	-0.3	-0.272727273
72	marmeleiro	angico	2	-0.416666667	-0.180722892	0	0
72	marmeleiro	angico	3	-0.378378378	-0.166666667	0	0
72	marmeleiro	angico	4	-0.416666667	-0.176470588	-0.2	-0.5
72	marmeleiro	angico	6	-0.4375	-0.162790698	-0.2	-0.333333333
72	marmeleiro	angico	7	-0.424242424	-0.162790698	0	0
72	marmeleiro	angico	8	-0.333333333	-0.111111111	0	0
72	marmeleiro	angico	9	-0.416666667	-0.176470588	0	0
72	marmeleiro	aroeira	1	0.15	0.047619048	0.4	0.307692308
72	marmeleiro	aroeira	2	0.259259259	0.114754098	0.321428571	0.36
72	marmeleiro	aroeira	3	0.173913043	0.064516129	0.145833333	0.777777778
72	marmeleiro	aroeira	4	0.208333333	0.079365079	0	0
72	marmeleiro	aroeira	6	0.217391304	0.079365079	0.125	0.333333333
72	marmeleiro	aroeira	7	0.19047619	0.0625	0	0
72	marmeleiro	aroeira	8	-0.604166667	-1	-0.111111111	-1
72	marmeleiro	aroeira	9	-0.527272727	-1	-0.25	-1
72	marmeleiro	cating	1	-0.545454545	-0.307692308	-0.3	-0.272727273
72	marmeleiro	cating	2	-0.416666667	-0.180722892	0	0
72	marmeleiro	cating	3	-0.378378378	-0.166666667	0	0
72	marmeleiro	cating	4	-0.416666667	-0.176470588	-0.2	-0.5
72	marmeleiro	cating	6	-0.4375	-0.162790698	-0.2	-0.333333333
72	marmeleiro	cating	7	-0.424242424	-0.162790698	0	0
72	marmeleiro	cating	8	-0.333333333	-0.111111111	0	0
72	marmeleiro	cating	9	-0.416666667	-0.176470588	0	0
60	mofumbo	angico	1	0.056603774	0.066666667	0.1	0.090909091
60	mofumbo	angico	2	0.02	0.023255814	0	0
60	mofumbo	angico	3	0	0	0.294117647	0.714285714
60	mofumbo	angico	4	0.038461538	0.045454545	0.285714286	0.666666667
60	mofumbo	angico	6	0	0	0.166666667	0.333333333
60	mofumbo	angico	7	0.04	0.045454545	0	0
60	mofumbo	angico	8	-0.314285714	-1	-0.25	-1
60	mofumbo	angico	9	-0.295774648	-1	-0.038461538	-1
60	mofumbo	aroeira	1	0.3	0.083333333	-0.416666667	-0.217391304
60	mofumbo	aroeira	2	0.291666667	0.104477612	-0.333333333	-0.25
60	mofumbo	aroeira	3	0.227272727	0.074626866	0	0
60	mofumbo	aroeira	4	0.351351351	1	0.083333333	1
60	mofumbo	aroeira	6	0.43373494	1	0.111111111	1
60	mofumbo	aroeira	7	0.43373494	1	0.125	1
60	mofumbo	aroeira	8	0.435294118	1	0.181818182	1
60	mofumbo	aroeira	9	0.395604396	1	0.2	1
60	mofumbo	cating	1	0.056603774	0.066666667	0.1	0.090909091
60	mofumbo	cating	2	0.02	0.023255814	0	0
60	mofumbo	cating	3	0	0	0.294117647	0.714285714
60	mofumbo	cating	4	0.038461538	0.045454545	0.285714286	0.666666667
60	mofumbo	cating	6	0	0	0.166666667	0.333333333
60	mofumbo	cating	7	0.04	0.045454545	0	0
60	mofumbo	cating	8	-0.314285714	-1	-0.25	-1
60	mofumbo	cating	9	-0.295774648	-1	-0.038461538	-1
62	mofumbo	angico	1	0.140350877	0.153846154	0.076923077	0.2
62	mofumbo	angico	2	0.215384615	0.269230769	-0.142857143	-0.25
62	mofumbo	angico	3	0.253521127	0.321428571	-0.090909091	-0.2
62	mofumbo	angico	4	0.215384615	0.259259259	-0.222222222	-0.333333333
62	mofumbo	angico	6	0.246153846	0.296296296	-0.4	-0.5
62	mofumbo	angico	7	0.285714286	0.344827586	0	0
62	mofumbo	angico	8	0.285714286	0.423076923	0	0
62	mofumbo	angico	9	0.256756757	0.37254902	0	0
62	mofumbo	aroeira	1	-0.142857143	-0.029411765	0.153846154	0.090909091
62	mofumbo	aroeira	2	0.333333333	0.095890411	0.105263158	0.090909091
62	mofumbo	aroeira	3	0.392857143	0.150684932	0.211538462	0.846153846
62	mofumbo	aroeira	4	0.347826087	0.108108108	0.1	0.2
62	mofumbo	aroeira	6	0.407407407	0.150684932	0	0
62	mofumbo	aroeira	7	0.391304348	0.12	-0.166666667	-0.333333333
62	mofumbo	aroeira	8	-0.0625	-0.015384615	0	0
62	mofumbo	aroeira	9	0.290322581	0.12	0	0
62	mofumbo	cating	1	0.140350877	0.153846154	0.076923077	0.2
62	mofumbo	cating	2	0.215384615	0.269230769	-0.142857143	-0.25
62	mofumbo	cating	3	0.253521127	0.321428571	-0.090909091	-0.2
62	mofumbo	cating	4	0.215384615	0.259259259	-0.222222222	-0.333333333
62	mofumbo	cating	6	0.246153846	0.296296296	-0.4	-0.5
62	mofumbo	cating	7	0.285714286	0.344827586	0	0
62	mofumbo	cating	8	0.285714286	0.423076923	0	0
62	mofumbo	cating	9	0.256756757	0.37254902	0	0
71	mofumbo	angico	1	0.140350877	0.153846154	0	0
71	mofumbo	angico	2	0.155172414	0.176470588	0	0
71	mofumbo	angico	3	0.13559322	0.16	-0.25	-0.6
71	mofumbo	angico	4	0.137931034	0.16	-0.222222222	-0.333333333
71	mofumbo	angico	6	0.145454545	0.16	-0.4	-0.5
71	mofumbo	angico	7	0.142857143	0.16	-0.15	-0.6
71	mofumbo	angico	8	0.15	0.191489362	0.4	0.5
71	mofumbo	angico	9	0.137931034	0.16	0	0
71	mofumbo	aroeira	1	0.333333333	0.035294118	0.090909091	0.043478261
71	mofumbo	aroeira	2	0.4	0.046511628	0.111111111	0.083333333
71	mofumbo	aroeira	3	0.333333333	0.047619048	0	0
71	mofumbo	aroeira	4	0.222222222	0.023809524	-0.1	-0.333333333
71	mofumbo	aroeira	6	0.363636364	0.047619048	0	0
71	mofumbo	aroeira	7	0.333333333	0.035294118	0	0
71	mofumbo	aroeira	8	0.333333333	0.047619048	0	0
71	mofumbo	aroeira	9	0	0	0	0
71	mofumbo	cating	1	0.140350877	0.153846154	0	0
71	mofumbo	cating	2	0.155172414	0.176470588	0	0
71	mofumbo	cating	3	0.13559322	0.16	-0.25	-0.6
71	mofumbo	cating	4	0.137931034	0.16	-0.222222222	-0.333333333
71	mofumbo	cating	6	0.145454545	0.16	-0.4	-0.5
71	mofumbo	cating	7	0.142857143	0.16	-0.15	-0.6
71	mofumbo	cating	8	0.15	0.191489362	0.4	0.5
71	mofumbo	cating	9	0.137931034	0.16	0	0
119	mofumbo	angico	1	0.057692308	0.063829787	0.083333333	0.142857143
119	mofumbo	angico	2	0.020833333	0.021276596	0	0
119	mofumbo	angico	3	0.055555556	0.066666667	0	0
119	mofumbo	angico	4	0.090909091	0.106382979	0	0
119	mofumbo	angico	6	0.06	0.066666667	-0.2	-0.333333333
119	mofumbo	angico	7	0.265957447	1	0.045454545	1
119	mofumbo	angico	8	0.263157895	1	0.2	1
119	mofumbo	angico	9	0.244680851	1	0.037037037	1
119	mofumbo	aroeira	1	0.24	0.096774194	0.388888889	0.259259259
119	mofumbo	aroeira	2	0.269230769	0.111111111	0.25	0.25
119	mofumbo	aroeira	3	0.25	0.142857143	0.083333333	0.142857143
119	mofumbo	aroeira	4	0.275862069	0.129032258	0.166666667	0.076923077
119	mofumbo	aroeira	6	0.285714286	0.129032258	0	0
119	mofumbo	aroeira	7	0.285714286	0.129032258	0	0
119	mofumbo	aroeira	8	0.275862069	0.129032258	0	0
119	mofumbo	aroeira	9	0.236842105	0.147540984	0	0
119	mofumbo	cating	1	0.057692308	0.063829787	0.083333333	0.142857143
119	mofumbo	cating	2	0.020833333	0.021276596	0	0
119	mofumbo	cating	3	0.055555556	0.066666667	0	0
119	mofumbo	cating	4	0.090909091	0.106382979	0	0
119	mofumbo	cating	6	0.06	0.066666667	-0.2	-0.333333333
119	mofumbo	cating	7	0.265957447	1	0.045454545	1
119	mofumbo	cating	8	0.263157895	1	0.2	1
119	mofumbo	cating	9	0.244680851	1	0.037037037	1
137	mofumbo	angico	1	-0.065217391	-0.056603774	0	0
137	mofumbo	angico	2	-0.065217391	-0.058823529	0	0
137	mofumbo	angico	3	-0.06122449	-0.06122449	0	0
137	mofumbo	angico	4	-0.042553191	-0.04	0	0
137	mofumbo	angico	6	-0.045454545	-0.04	0	0
137	mofumbo	angico	7	-0.044444444	-0.04	0	0
137	mofumbo	angico	8	-0.043478261	-0.04	0	0
137	mofumbo	angico	9	0	0	0	0
137	mofumbo	aroeira	1	0.346153846	0.130434783	0.076923077	0.052631579
137	mofumbo	aroeira	2	0.357142857	0.147058824	0	0
137	mofumbo	aroeira	3	0.366666667	0.15942029	-0.029411765	-0.058823529
137	mofumbo	aroeira	4	-0.604166667	-1	-0.636363636	-1
137	mofumbo	aroeira	6	-0.638297872	-1	-0.125	-1
137	mofumbo	aroeira	7	-0.638297872	-1	-0.142857143	-1
137	mofumbo	aroeira	8	-0.625	-1	-0.111111111	-1
137	mofumbo	aroeira	9	-0.527272727	-1	-0.25	-1
137	mofumbo	cating	1	-0.065217391	-0.056603774	0	0
137	mofumbo	cating	2	-0.065217391	-0.058823529	0	0
137	mofumbo	cating	3	-0.06122449	-0.06122449	0	0
137	mofumbo	cating	4	-0.042553191	-0.04	0	0
137	mofumbo	cating	6	-0.045454545	-0.04	0	0
137	mofumbo	cating	7	-0.044444444	-0.04	0	0
137	mofumbo	cating	8	-0.043478261	-0.04	0	0
137	mofumbo	cating	9	0	0	0	0
69	mororo	angico	1	0.083333333	0.135135135	0.2	0.428571429
69	mororo	angico	2	0.112903226	0.189189189	0.071428571	0.111111111
69	mororo	angico	3	0.095238095	0.166666667	0.166666667	0.25
69	mororo	angico	4	0.096774194	0.166666667	0.111111111	0.142857143
69	mororo	angico	6	0.131147541	0.210526316	0.25	0.142857143
69	mororo	angico	7	-0.063829787	-0.063829787	0	0
69	mororo	angico	8	0.112903226	0.189189189	-0.333333333	-0.333333333
69	mororo	angico	9	0.125	0.210526316	-0.04	-0.333333333
69	mororo	aroeira	1	0.384615385	0.060240964	-0.333333333	-0.181818182
69	mororo	aroeira	2	0.4375	0.084337349	-0.294117647	-0.2
69	mororo	aroeira	3	0.411764706	0.084337349	0.127659574	0.75
69	mororo	aroeira	4	0.272727273	0.036144578	0	0
69	mororo	aroeira	6	0.357142857	0.061728395	-0.166666667	-0.2
69	mororo	aroeira	7	0.333333333	0.048780488	0	0
69	mororo	aroeira	8	0.307692308	0.048780488	0	0
69	mororo	aroeira	9	0.2	0.048780488	0	0
69	mororo	cating	1	0.083333333	0.135135135	0.2	0.428571429
69	mororo	cating	2	0.112903226	0.189189189	0.071428571	0.111111111
69	mororo	cating	3	0.095238095	0.166666667	0.166666667	0.25
69	mororo	cating	4	0.096774194	0.166666667	0.111111111	0.142857143
69	mororo	cating	6	0.131147541	0.210526316	0.25	0.142857143
69	mororo	cating	7	-0.063829787	-0.063829787	0	0
69	mororo	cating	8	0.112903226	0.189189189	-0.333333333	-0.333333333
69	mororo	cating	9	0.125	0.210526316	-0.04	-0.333333333
79	mororo	angico	1	0.024390244	0.015873016	0.181818182	0.166666667
79	mororo	angico	2	0.045454545	0.034482759	0.125	0.25
79	mororo	angico	3	0.022727273	0.016949153	-0.083333333	-0.333333333
79	mororo	angico	4	0	0	0	0
79	mororo	angico	6	0.025641026	0.016393443	0	0
79	mororo	angico	7	0.295918367	1	0.045454545	1
79	mororo	angico	8	0.292929293	1	0.2	1
79	mororo	angico	9	0.310679612	1	0.037037037	1
79	mororo	aroeira	1	0.076923077	0.014084507	0.2	0.142857143
79	mororo	aroeira	2	0	0	0.222222222	0.333333333
79	mororo	aroeira	3	0.066666667	0.014492754	-0.073170732	-0.6
79	mororo	aroeira	4	-0.076923077	-0.014084507	0	0
79	mororo	aroeira	6	-0.04	-0.007194245	0	0
79	mororo	aroeira	7	-0.476190476	-0.161290323	0	0
79	mororo	aroeira	8	0.071428571	0.014084507	0	0
79	mororo	aroeira	9	0.047619048	0.014084507	0.25	0.333333333
79	mororo	cating	1	0.024390244	0.015873016	0.181818182	0.166666667
79	mororo	cating	2	0.045454545	0.034482759	0.125	0.25
79	mororo	cating	3	0.022727273	0.016949153	-0.083333333	-0.333333333
79	mororo	cating	4	0	0	0	0
79	mororo	cating	6	0.025641026	0.016393443	0	0
79	mororo	cating	7	0.295918367	1	0.045454545	1
79	mororo	cating	8	0.292929293	1	0.2	1
79	mororo	cating	9	0.310679612	1	0.037037037	1
84	mororo	angico	1	0.166666667	0.255813953	-0.181818182	-0.25
84	mororo	angico	2	0.15625	0.238095238	-0.142857143	-0.25
84	mororo	angico	3	0.164179104	0.255813953	-0.25	-0.6
84	mororo	angico	4	0.15625	0.227272727	-0.3	-0.6
84	mororo	angico	6	0.174603175	0.255813953	0	0
84	mororo	angico	7	0.158730159	0.238095238	0	0
84	mororo	angico	8	-0.228571429	-1	-0.25	-1
84	mororo	angico	9	-0.225352113	-1	-0.038461538	-1
84	mororo	aroeira	1	-0.555555556	-0.061728395	0	0
84	mororo	aroeira	2	-0.5	-0.063291139	0	0
84	mororo	aroeira	3	-0.583333333	-0.088607595	0	0
84	mororo	aroeira	4	-0.583333333	-0.088607595	-0.142857143	-0.111111111
84	mororo	aroeira	6	-0.6	-0.075	0.142857143	0.2
84	mororo	aroeira	7	-0.6	-0.075	0.166666667	0.2
84	mororo	aroeira	8	-0.615384615	-0.102564103	-0.125	-0.333333333
84	mororo	aroeira	9	-0.612903226	-0.28358209	0	0
84	mororo	cating	1	0.166666667	0.255813953	-0.181818182	-0.25
84	mororo	cating	2	0.15625	0.238095238	-0.142857143	-0.25
84	mororo	cating	3	0.164179104	0.255813953	-0.25	-0.6
84	mororo	cating	4	0.15625	0.227272727	-0.3	-0.6
84	mororo	cating	6	0.174603175	0.255813953	0	0
84	mororo	cating	7	0.158730159	0.238095238	0	0
84	mororo	cating	8	-0.228571429	-1	-0.25	-1
84	mororo	cating	9	-0.225352113	-1	-0.038461538	-1
93	mororo	angico	1	0.487179487	0.38	0.125	0.066666667
93	mororo	angico	2	0.5	0.333333333	0.090909091	0.066666667
93	mororo	angico	3	0.439393939	0.292929293	-0.125	-0.090909091
93	mororo	angico	4	0.446153846	0.292929293	-0.571428571	-0.333333333
93	mororo	angico	6	0.484848485	0.32	0.2	0.2
93	mororo	angico	7	0.470588235	0.326530612	-0.052631579	-0.2
93	mororo	angico	8	0.462686567	0.313131313	0	0
93	mororo	angico	9	0.447761194	0.306122449	0	0
93	mororo	aroeira	1	-0.105263158	-0.034482759	-0.214285714	-0.176470588
93	mororo	aroeira	2	-0.55	-0.169230769	-0.15	-0.176470588
93	mororo	aroeira	3	-0.470588235	-0.114285714	0.090909091	0.5
93	mororo	aroeira	4	-0.552631579	-0.153284672	0.090909091	0.333333333
93	mororo	aroeira	6	-0.529411765	-0.130434783	0.125	0.333333333
93	mororo	aroeira	7	-0.555555556	-0.147058824	0.142857143	0.333333333
93	mororo	aroeira	8	0.05	0.016949153	0.111111111	0.333333333
93	mororo	aroeira	9	-0.333333333	-0.114285714	0.25	0.333333333
93	mororo	cating	1	0.487179487	0.38	0.125	0.066666667
93	mororo	cating	2	0.5	0.333333333	0.090909091	0.066666667
93	mororo	cating	3	0.439393939	0.292929293	-0.125	-0.090909091
93	mororo	cating	4	0.446153846	0.292929293	-0.571428571	-0.333333333
93	mororo	cating	6	0.484848485	0.32	0.2	0.2
93	mororo	cating	7	0.470588235	0.326530612	-0.052631579	-0.2
93	mororo	cating	8	0.462686567	0.313131313	0	0
93	mororo	cating	9	0.447761194	0.306122449	0	0
152	mororo	angico	1	-0.244444444	-0.174603175	-0.3	-0.272727273
152	mororo	angico	2	-0.266666667	-0.193548387	-0.076923077	-0.111111111
152	mororo	angico	3	-0.212765957	-0.166666667	0.2	0.6
152	mororo	angico	4	-0.227272727	-0.15625	0	0
152	mororo	angico	6	-0.261904762	-0.174603175	0	0
152	mororo	angico	7	-0.255813953	-0.174603175	0	0
152	mororo	angico	8	-0.23255814	-0.15625	0	0
152	mororo	angico	9	-0.521126761	-1	-0.038461538	-1
152	mororo	aroeira	1	0	0	0.214285714	0.130434783
152	mororo	aroeira	2	-0.117647059	-0.032258065	0	0
152	mororo	aroeira	3	-0.055555556	-0.016393443	-0.026315789	-0.111111111
152	mororo	aroeira	4	-0.111111111	-0.032258065	0.181818182	0.333333333
152	mororo	aroeira	6	-0.166666667	-0.049180328	0.222222222	0.5
152	mororo	aroeira	7	-0.210526316	-0.066666667	0.142857143	0.333333333
152	mororo	aroeira	8	-0.666666667	-1	-0.111111111	-1
152	mororo	aroeira	9	-0.581818182	-1	-0.25	-1
152	mororo	cating	1	-0.244444444	-0.174603175	-0.3	-0.272727273
152	mororo	cating	2	-0.266666667	-0.193548387	-0.076923077	-0.111111111
152	mororo	cating	3	-0.212765957	-0.166666667	0.2	0.6
152	mororo	cating	4	-0.227272727	-0.15625	0	0
152	mororo	cating	6	-0.261904762	-0.174603175	0	0
152	mororo	cating	7	-0.255813953	-0.174603175	0	0
152	mororo	cating	8	-0.23255814	-0.15625	0	0
152	mororo	cating	9	-0.521126761	-1	-0.038461538	-1
28	paubranco	angico	1	-0.111111111	-0.087719298	0.153846154	0.25
28	paubranco	angico	2	-0.024390244	-0.016949153	0.125	0.25
28	paubranco	angico	3	-0.045454545	-0.034482759	0.166666667	0.25
28	paubranco	angico	4	-0.093023256	-0.066666667	0.181818182	0.333333333
28	paubranco	angico	6	-0.05	-0.034482759	0	0
28	paubranco	angico	7	-0.11627907	-0.087719298	0.090909091	0.5
28	paubranco	angico	8	-0.093023256	-0.068965517	0	0
28	paubranco	angico	9	-0.090909091	-0.068965517	0	0
28	paubranco	aroeira	1	0.384615385	0.4	0.421052632	0.285714286
28	paubranco	aroeira	2	0.323529412	0.186440678	0.307692308	0.307692308
28	paubranco	aroeira	3	0.272727273	0.157894737	-0.195121951	-0.8
28	paubranco	aroeira	4	0.290322581	0.147540984	-0.4	-0.666666667
28	paubranco	aroeira	6	0.290322581	0.152542373	0	0
28	paubranco	aroeira	7	0.3125	0.166666667	0	0
28	paubranco	aroeira	8	0.3125	0.161290323	0.2	0.5
28	paubranco	aroeira	9	0.272727273	0.206896552	0	0
28	paubranco	cating	1	-0.111111111	-0.087719298	0.153846154	0.25
28	paubranco	cating	2	-0.024390244	-0.016949153	0.125	0.25
28	paubranco	cating	3	-0.045454545	-0.034482759	0.166666667	0.25
28	paubranco	cating	4	-0.093023256	-0.066666667	0.181818182	0.333333333
28	paubranco	cating	6	-0.05	-0.034482759	0	0
28	paubranco	cating	7	-0.11627907	-0.087719298	0.090909091	0.5
28	paubranco	cating	8	-0.093023256	-0.068965517	0	0
28	paubranco	cating	9	-0.090909091	-0.068965517	0	0
33	paubranco	angico	1	-0.245283019	-0.265306122	-0.090909091	-0.142857143
33	paubranco	angico	2	-0.222222222	-0.272727273	-0.071428571	-0.142857143
33	paubranco	angico	3	-0.254545455	-0.291666667	0.142857143	0.5
33	paubranco	angico	4	-0.267857143	-0.333333333	0.166666667	0.5
33	paubranco	angico	6	-0.269230769	-0.304347826	0.285714286	0.5
33	paubranco	angico	7	-0.277777778	-0.333333333	0.090909091	0.5
33	paubranco	angico	8	-0.264150943	-0.291666667	0	0
33	paubranco	angico	9	-0.365079365	-0.58974359	0	0
33	paubranco	aroeira	1	0.317073171	0.254901961	-1	-0.909090909
33	paubranco	aroeira	2	0	0	-0.384615385	-0.833333333
33	paubranco	aroeira	3	-0.645833333	-1	-0.023809524	-1
33	paubranco	aroeira	4	-0.6875	-1	-0.272727273	-1
33	paubranco	aroeira	6	-0.70212766	-1	-0.125	-1
33	paubranco	aroeira	7	-0.70212766	-1	-0.142857143	-1
33	paubranco	aroeira	8	-0.666666667	-1	-0.111111111	-1
33	paubranco	aroeira	9	-0.618181818	-1	-0.25	-1
33	paubranco	cating	1	-0.245283019	-0.265306122	-0.090909091	-0.142857143
33	paubranco	cating	2	-0.222222222	-0.272727273	-0.071428571	-0.142857143
33	paubranco	cating	3	-0.254545455	-0.291666667	0.142857143	0.5
33	paubranco	cating	4	-0.267857143	-0.333333333	0.166666667	0.5
33	paubranco	cating	6	-0.269230769	-0.304347826	0.285714286	0.5
33	paubranco	cating	7	-0.277777778	-0.333333333	0.090909091	0.5
33	paubranco	cating	8	-0.264150943	-0.291666667	0	0
33	paubranco	cating	9	-0.365079365	-0.58974359	0	0
52	paubranco	angico	1	0.337837838	0.362318841	0.357142857	0.333333333
52	paubranco	angico	2	0.379746835	0.416666667	0.25	0.285714286
52	paubranco	angico	3	0.388888889	0.507246377	-0.090909091	-0.2
52	paubranco	angico	4	0.382716049	0.424657534	0	0
52	paubranco	angico	6	0.384615385	0.428571429	0.285714286	0.5
52	paubranco	angico	7	0.402439024	0.452054795	0	0
52	paubranco	angico	8	0.406976744	0.479452055	0	0
52	paubranco	angico	9	0.38372093	0.47826087	0	0
52	paubranco	aroeira	1	-0.785714286	-0.142857143	0	0
52	paubranco	aroeira	2	-0.857142857	-0.153846154	0	0
52	paubranco	aroeira	3	-0.5625	-0.123287671	-0.195121951	-0.8
52	paubranco	aroeira	4	-0.833333333	-0.2	-0.1	-0.333333333
52	paubranco	aroeira	6	-0.733333333	-0.146666667	-0.142857143	-0.333333333
52	paubranco	aroeira	7	-0.733333333	-0.146666667	0	0
52	paubranco	aroeira	8	-0.647058824	-0.150684932	0	0
52	paubranco	aroeira	9	-0.391304348	-0.123287671	0	0
52	paubranco	cating	1	0.337837838	0.362318841	0.357142857	0.333333333
52	paubranco	cating	2	0.379746835	0.416666667	0.25	0.285714286
52	paubranco	cating	3	0.388888889	0.507246377	-0.090909091	-0.2
52	paubranco	cating	4	0.382716049	0.424657534	0	0
52	paubranco	cating	6	0.384615385	0.428571429	0.285714286	0.5
52	paubranco	cating	7	0.402439024	0.452054795	0	0
52	paubranco	cating	8	0.406976744	0.479452055	0	0
52	paubranco	cating	9	0.38372093	0.47826087	0	0
110	paubranco	angico	1	-0.444444444	-0.413793103	0	0
110	paubranco	angico	2	-0.387096774	-0.6	0.0625	0.2
110	paubranco	angico	3	-0.277777778	-0.294117647	0	0
110	paubranco	angico	4	-0.327272727	-0.36	-0.111111111	-0.2
110	paubranco	angico	6	-0.3	-0.294117647	0.166666667	0.333333333
110	paubranco	angico	7	-0.294117647	-0.294117647	0	0
110	paubranco	angico	8	-0.307692308	-0.307692308	0	0
110	paubranco	angico	9	-0.296296296	-0.32	0	0
110	paubranco	aroeira	1	0.2	0.084745763	0.166666667	0.083333333
110	paubranco	aroeira	2	0.066666667	0.014925373	0.111111111	0.083333333
110	paubranco	aroeira	3	0.166666667	0.043478261	0.029411765	0.052631579
110	paubranco	aroeira	4	-0.133333333	-0.029411765	-0.5	-0.4
110	paubranco	aroeira	6	0.125	0.029411765	-0.166666667	-0.2
110	paubranco	aroeira	7	0.176470588	0.043478261	-0.2	-0.2
110	paubranco	aroeira	8	0.0625	0.014925373	0	0
110	paubranco	aroeira	9	-0.581818182	-1	-0.25	-1
110	paubranco	cating	1	-0.444444444	-0.413793103	0	0
110	paubranco	cating	2	-0.387096774	-0.6	0.0625	0.2
110	paubranco	cating	3	-0.277777778	-0.294117647	0	0
110	paubranco	cating	4	-0.327272727	-0.36	-0.111111111	-0.2
110	paubranco	cating	6	-0.3	-0.294117647	0.166666667	0.333333333
110	paubranco	cating	7	-0.294117647	-0.294117647	0	0
110	paubranco	cating	8	-0.307692308	-0.307692308	0	0
110	paubranco	cating	9	-0.296296296	-0.32	0	0
146	paubranco	angico	1	-0.111111111	-0.087719298	-0.090909091	-0.142857143
146	paubranco	angico	2	-0.234042553	-0.192982456	0	0
146	paubranco	angico	3	-0.166666667	-0.142857143	-0.1	-0.142857143
146	paubranco	angico	4	-0.14893617	-0.127272727	-0.125	-0.142857143
146	paubranco	angico	6	-0.514705882	-1	-0.166666667	-1
